Ruc|Nombre/Razon|A partir del|Resolucion|
20101267467|ASOCIACION PERUANO JAPONESA|01/06/2002|RS R.S.037-2002|
20554968971|ASPEN PERU S.A.|01/09/2016|RS R.S.180-2016|
20553449490|ASSA ABLOY PERU S.A.|01/09/2016|RS R.S.180-2016|
20462256940|ASYM INDUSTRIAL S.A.C.|01/02/2015|RS R.S.395-2014|
10076683722|ATENCIO GUTIERREZ JUSTINO|01/11/2012|RS R.S.228-2012|
20100082803|ATLAS COPCO PERUANA S A|01/06/2002|RS R.S.037-2002|
20552287011|ATN 3 S.A.|01/09/2016|RS R.S.180-2016|
20306713923|ATRACCIONES CONEY ISLAND S.A.C.|01/11/2012|RS R.S.228-2012|
20538571912|ATTON SAN ISIDRO S.A.C.|01/03/2014|RS R.S.378-2013|
20503324033|AUDIOMUSICA PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20339982369|AUREN SA|01/11/2012|RS R.S.228-2012|
20101076289|AUREX S.A.|01/02/2015|RS R.S.395-2014|
20563931371|AURIFERA EXPORTADORA ADONAI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-AUEXNAI E.I.R.L.|01/02/2015|RS R.S.395-2014|
20208101146|AUSA OPERACIONES LOGISTICAS S.A.|01/03/2014|RS R.S.378-2013|
20421421669|AUSENCO PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20546777236|AUSTIN ENGINEERING PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20338054115|AUSTRAL GROUP S.A.A|01/02/2003|RS R.S.181-2002|
20515339508|AUTOCAR DEL PERU SOCIEDAD ANONIMA|01/02/2015|RS R.S.395-2014|
20547583168|AUTOCLASS S.A.C.|01/07/2015|RS R.S.139-2015|
20100821371|AUTOESPAR S A|01/06/2012|RS R.S.096-2012|
20516062305|AUTOFONDO S.A.C.|01/01/2010|RS R.S.265-2009|
20347764664|AUTOLAND S.A.|01/11/2012|RS R.S.228-2012|
20484448222|AUTOMOTORES & DIVERSOS SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20506006024|AUTOMOTORES GILDEMEISTER-PERU S.A.|01/10/2005|RS R.S.174-2005|
20133932730|AUTOMOTORES MOPAL SA|01/11/2012|RS R.S.228-2012|
20458810673|AUTOMOTRIZ GENERAL DEL PERU SOCIEDAD ANONIMA - AGEPSA|01/09/2016|RS R.S.180-2016|
20129159422|AUTOMOTRIZ HUAMANGA E.I.R.L.|01/02/2015|RS R.S.395-2014|
20425802870|AUTOMOTRIZ LATINOAMERICANA S.A.C.|01/09/2007|RS R.S.156-2007|
20120476816|AUTOMOTRIZ SAN BLAS S.A.|01/11/2012|RS R.S.228-2012|
20132834351|AUTOMOVILES S.A.|01/06/2012|RS R.S.096-2012|
20495635822|AUTONORT CAJAMARCA S.A.C.|01/01/2007|RS R.S.219-2006|
20396419093|AUTONORT TRUJILLO S.A.|01/06/2012|RS R.S.096-2012|
20100154138|AUTOREX PERUANA S A|01/06/2002|RS R.S.037-2002|
20162554167|AUTORIDAD AUTONOMA DE MAJES|01/11/2002|RS R.S.135-2002|
20477906461|AUTORIDAD NACIONAL DEL SERVICIO CIVIL|01/07/2015|RS R.S.139-2015|
20506798371|AUTOS Y CAMIONES S.A.C.|01/06/2012|RS R.S.096-2012|
20104860762|AUTOSERVICIO SAN ISIDRO S.A|01/01/2007|RS R.S.219-2006|
20486399687|AUTOSERVICIOS LUCHIN E.I.R.L.|01/02/2015|RS R.S.395-2014|
20100202396|AUTRISA AUTOMOTRIZ ANDINA S.A.|01/11/2012|RS R.S.228-2012|
20513669560|AVENTURA PLAZA S.A.|01/09/2010|RS R.S.217-2010|
20551113591|AVENTURA SHOW S.A.C.|01/07/2015|RS R.S.139-2015|
20100324238|AVICOLA RIO AZUL S A|01/06/2002|RS R.S.037-2002|
20530627331|AVICOLA SAN LUIS S.A.C|01/01/2007|RS R.S.219-2006|
20482100741|AVICOLA SANTA FE S.A.C.|01/06/2012|RS R.S.096-2012|
20132100552|AVICOLA YUGOSLAVIA S.A.C.|01/06/2003|RS R.S.101-2003|
20296729206|AVIGAN S.A.|01/01/2010|RS R.S.265-2009|
20299982484|AVINKA S.A.|01/06/2002|RS R.S.037-2002|
20524088810|AVIVEL SAC|01/11/2012|RS R.S.228-2012|
20480943687|AVO PERU SAC|01/11/2012|RS R.S.228-2012|
20555757469|AVOCADO PACKING COMPANY S.A.C.|01/07/2015|RS R.S.139-2015|
20513546484|AXES PERU SOCIEDAD ANONIMA CERRADA - AXES PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20600224663|AXIONLOG PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20427919111|AXUR S.A.|01/06/2002|RS R.S.037-2002|
20562692313|AZTECA COMUNICACIONES PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20535734284|B & C AGREGADOS SAC|01/09/2016|RS R.S.180-2016|
20377339461|B.BRAUN MEDICAL PERU S.A.|01/06/2002|RS R.S.037-2002|
20506568707|B.C. BEARING PERU S.R.L.|01/09/2016|RS R.S.180-2016|
20387366475|BAC PETROL S.A.C|01/11/2012|RS R.S.228-2012|
20342347950|BADINOTTI PERU S.A.|01/06/2002|RS R.S.037-2002|
20199144961|BAFING S.A.C.|01/02/2015|RS R.S.395-2014|
20101315291|BAHIA TRADING S A.|01/09/2016|RS R.S.180-2016|
20102179898|BAKELS PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20142586712|BAKER HUGHES INT. OPER. DEL PERU SA|01/02/2003|RS R.S.181-2002|
20226675648|BAKER HUGHES SWITZERLAND SARL SUCURSAL DEL PERU|01/03/2014|RS R.S.378-2013|
20507036733|BALLY GAMING & SYSTEMS S.A. SUCURSAL DEL PERU|01/09/2016|RS R.S.180-2016|
20504565794|BANCO AGROPECUARIO|01/02/2015|RS R.S.395-2014|
20517476405|BANCO AZTECA DEL PERU S.A.|01/11/2012|RS R.S.228-2012|
20543166660|BANCO CENCOSUD S.A.|01/11/2012|RS R.S.228-2012|
20122476309|BANCO CENTRAL DE RESERVA DEL PERU|01/06/2002|RS R.S.037-2002|
20509507199|BANCO DE COMERCIO|01/08/2006|RS R.S.091-2006|
20100047218|BANCO DE CREDITO DEL PERU|01/06/2002|RS R.S.037-2002|
20100030595|BANCO DE LA NACION|01/06/2002|RS R.S.037-2002|
20330401991|BANCO FALABELLA PERU S.A|01/06/2002|RS R.S.037-2002|
20100105862|BANCO FINANCIERO DEL PERU|01/06/2002|RS R.S.037-2002|
20513074370|BANCO GNB PERU S.A.|01/01/2010|RS R.S.265-2009|
20101036813|BANCO INTERAMERICANO DE FINANZAS|01/06/2002|RS R.S.037-2002|
20100053455|BANCO INTERNACIONAL DEL PERU-INTERBANK|01/06/2002|RS R.S.037-2002|
20259702411|BANCO RIPLEY PERU S.A.|01/06/2002|RS R.S.037-2002|
20516711559|BANCO SANTANDER PERU S.A.|01/01/2010|RS R.S.265-2009|
20101063896|BANG S.A.|01/11/2012|RS R.S.228-2012|
20100101956|BARCINO S A|01/02/2015|RS R.S.395-2014|
20122278337|BARLETTA S.A.|01/11/2012|RS R.S.228-2012|
20471505073|BASF CONSTRUCTION CHEMICALS PERU S.A.|01/11/2012|RS R.S.228-2012|
20100006376|BASF PERUANA S A|01/06/2002|RS R.S.037-2002|
20514007714|BATERIAS ALFA SOCIEDAD ANONIMA|01/09/2016|RS R.S.180-2016|
20100096341|BAYER S.A.|01/06/2002|RS R.S.037-2002|
20299922821|BB TECNOLOGIA INDUSTRIAL S.A.C.|01/09/2010|RS R.S.217-2010|
20100130204|BBVA BANCO CONTINENTAL|01/06/2002|RS R.S.037-2002|
20521161800|BCF SPICES S.A.C.|01/11/2012|RS R.S.228-2012|
20127705969|BEAGLE AGENTES DE ADUANA S.A|01/11/2012|RS R.S.228-2012|
20556319058|BEBIDAS PREMIUM S.A.C.|01/09/2016|RS R.S.180-2016|
20552022735|BECK ELECTRONICS S.A.C.|01/09/2016|RS R.S.180-2016|
20100165504|BEIERSDORF S.A.C.|01/06/2002|RS R.S.037-2002|
20543747719|BELIA TRADING PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20491920883|BELLART EIRL|01/09/2016|RS R.S.180-2016|
10282707069|BELLIDO VILCHEZ JORGE POMPEYO|01/09/2010|RS R.S.217-2010|
20334539149|BELMOND PERU S.A.|01/06/2002|RS R.S.037-2002|
20517069788|BELY FOODS S.A.C.|01/03/2014|RS R.S.378-2013|
20101087647|BEMBOS S.A.C|01/06/2002|RS R.S.037-2002|
20504121306|BERTLING LOGISTICS (PERU) S.A.C.|01/02/2015|RS R.S.395-2014|
20517698131|BERTONATI TECHNOLOGIES S.A.|01/07/2015|RS R.S.139-2015|
20416162299|BESCO S.A.C.|01/11/2012|RS R.S.228-2012|
20522562832|BEST COTTON PERU SOCIEDAD ANONIMA|01/03/2014|RS R.S.378-2013|
20516485524|BFX SAC|01/09/2016|RS R.S.180-2016|
20547045425|BGH INMOBILIARIA SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20503991331|BGS INGENIEROS SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20100013747|BIOCON DEL PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20525538576|BIOENERGIA DEL CHIRA S.A.|01/02/2015|RS R.S.395-2014|
20548415404|BIOILS PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20504458521|BIONOVA S.A.C.|01/09/2016|RS R.S.180-2016|
20546159575|BISA CONSTRUCCION S.A.|01/02/2015|RS R.S.395-2014|
20521598736|BK CONSTRUCCIONES SOCIEDAD ANONIMA CERRADA - BK CONSTRUCCIONES S.A.C.|01/02/2015|RS R.S.395-2014|
20266596805|BLACK & DECKER DEL PERU S.A|01/03/2014|RS R.S.378-2013|
20534516674|BLAND FARMS (PERU) S.A.C.|01/02/2015|RS R.S.395-2014|
20519320305|BLENDING S.A.C.|01/02/2015|RS R.S.395-2014|
20205605500|BLUE MARLIN BEACH CLUB S.A.|01/11/2012|RS R.S.228-2012|
20299942423|BLUFSTEIN LABORATORIO CLINICO S.A.|01/02/2015|RS R.S.395-2014|
20513328819|BNP PARIBAS CARDIF S.A. COMPAÑIA DE SEGUROS Y REASEGUROS|01/05/2011|RS R.S.082-2011|
20257364608|BOART LONGYEAR SAC|01/06/2002|RS R.S.037-2002|
20451583060|BODEGAS DON LUIS SOCIEDAD ANONIMA CERRADA - BODEGAS DON LUIS S.A.C.|01/07/2015|RS R.S.139-2015|
20104505784|BODEGAS Y VIÑEDOS TABERNERO S.A.C.|01/06/2002|RS R.S.037-2002|
20523163320|BOEHRINGER INGELHEIM PERU S.A.C|01/02/2015|RS R.S.395-2014|
20100055661|BOLSA DE VALORES DE LIMA S.A.A.|01/06/2002|RS R.S.037-2002|
20384891943|BOTICAS Y SALUD S.A.C.|01/05/2004|RS R.S.083-2004|
20471254305|BOUBY S.A.C|01/06/2012|RS R.S.096-2012|
20100060311|BOYLES BROS DIAMANTINA S A|01/06/2002|RS R.S.037-2002|
20543354075|BPO TRADING S.A.C.|01/11/2012|RS R.S.228-2012|
20503238463|BPZ EXPLORACION & PRODUCCION S.R.L.|01/09/2008|RS R.S.124-2008|
20254556654|BRADLEY MDH S.A.C.|01/06/2002|RS R.S.037-2002|
20100067910|BRAEDT S.A.|01/06/2002|RS R.S.037-2002|
20256602343|BRAGAGNINI CONSTRUCTORES S.A.C.|01/06/2002|RS R.S.037-2002|
20100084920|BRAILLARD S A|01/06/2002|RS R.S.037-2002|
20100334624|BRENNTAG PERU S.A.C|01/06/2002|RS R.S.037-2002|
20511289824|BRETT GOURMET S.A.C.|01/07/2015|RS R.S.139-2015|
20513188626|BREXIA GOLDPLATA PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20329838553|BRIDA INGENIERIA DE PROYECTOS S.A.|01/06/2012|RS R.S.096-2012|
20517056708|BRIDGESTONE OFF THE ROAD TIRE PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20502042352|BRIGHTSTAR PERU S.R.L.|01/02/2003|RS R.S.181-2002|
20563099187|BRISMAR S.A.C.|01/09/2016|RS R.S.180-2016|
20378813761|BRISTOL-MYERS SQUIBB PERU S.A.|01/06/2002|RS R.S.037-2002|
20107695584|BRITISH AMERICAN HOSPITAL S.A.|01/01/2007|RS R.S.219-2006|
20261180937|BRITISH AMERICAN TOBACCO DEL PERU S.A.C.|01/05/2004|RS R.S.083-2004|
20509409260|BRITT  PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20517686639|BROLEM COMPANY S.A.C.|01/03/2014|RS R.S.378-2013|
20486419971|BRYNAJOM S.R.L.|01/06/2012|RS R.S.096-2012|
20330444372|BSH ELECTRODOMESTICOS SAC|01/02/2003|RS R.S.181-2002|
20100266874|BUENAVENTURA INGENIEROS S A|01/06/2002|RS R.S.037-2002|
20508261633|BUNGE PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20101087566|BUREAU VERITAS DEL PERU S.A.|01/02/2015|RS R.S.395-2014|
20410705878|C & C SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20514606774|C & M SERVICENTROS SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20115847211|C. Y M. VIZCARRA S.A.C. INGENIEROS CONTR ATISTAS|01/12/2011|RS R.S.257-2011|
20101049711|C.A.H. CONTRATISTAS GENERALES S.A.|01/06/2002|RS R.S.037-2002|
20492739911|C.A.P.I.T.A.N. GROUP TEXTILE S.A.C.|01/09/2016|RS R.S.180-2016|
20552459670|C.I INVERSIONES DERCA S.A.S SUCURSAL PERU|01/09/2016|RS R.S.180-2016|
20107945793|C.K.F. INDUSTRIAL S.A.|01/06/2002|RS R.S.037-2002|
20484204439|CADENAS 24 HORAS SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20473159644|CAFETALERA AMAZONICA S.A.C.|01/02/2015|RS R.S.395-2014|
20130098488|CAJA MUNIC.DE AHORR.Y CRED.DE TACNA S.A.|01/02/2015|RS R.S.395-2014|
20102881347|CAJA MUNICIP.AHORRO Y CREDITO SULLANA S. A.|01/02/2015|RS R.S.395-2014|
20114839176|CAJA MUNICIPAL DE AHORRO Y CREDITO CUSCO S.A. - CMAC CUSCO S.A.|01/02/2015|RS R.S.395-2014|
20100209641|CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA|01/02/2015|RS R.S.395-2014|
20104888934|CAJA MUNICIPAL DE AHORRO Y CREDITO DE ICA SA|01/02/2015|RS R.S.395-2014|
20132243230|CAJA MUNICIPAL DE AHORRO Y CREDITO DE TRUJILLO SA - CAJA TRUJILLO|01/02/2015|RS R.S.395-2014|
20100269466|CAJA MUNICIPAL DE CREDITO POPULAR DE LIM A|01/06/2002|RS R.S.037-2002|
20221733160|CAJA RURAL DE AHORRO Y CREDITO NUEVA VISION S.A.|01/02/2015|RS R.S.395-2014|
20115039262|CAL & CEMENTO SUR S.A.|01/05/2003|RS R.S.080-2003|
20166376701|CALIDAD PLASTICA S.A.C.|01/03/2014|RS R.S.378-2013|
20471744493|CALIZA CEMENTO INCA S.A.|01/09/2010|RS R.S.217-2010|
20535637599|CALLAO SALUD S.A.C.|01/02/2015|RS R.S.395-2014|
20455959943|CALQUIPA S.A.C.|01/02/2015|RS R.S.395-2014|
20504963927|CALSA PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20185788599|CALZADO ATLAS S A|01/06/2002|RS R.S.037-2002|
20512025464|CALZADO CHOSICA SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20374412524|CALZADOS AZALEIA PERU S.A|01/03/2014|RS R.S.378-2013|
20550825539|CAMAR PERU SAC|01/09/2016|RS R.S.180-2016|
20101266819|CAMARA DE COMERCIO DE LIMA|01/06/2002|RS R.S.037-2002|
20324737171|CAMPOS DEL SUR S.A.|01/07/2015|RS R.S.139-2015|
20340584237|CAMPOSOL S.A.|01/02/2004|RS R.S. 008-2004|
20218613595|CAMS S.A.C.|01/09/2016|RS R.S.180-2016|
20172725865|CANCHANYA INGENIEROS S.R.LTDA.|01/11/2012|RS R.S.228-2012|
20144048301|CANGALLO Y CIA. S.A.|01/07/2015|RS R.S.139-2015|
20571221021|CAPAS GROUP S.A.C.|01/09/2016|RS R.S.180-2016|
20504922490|CAPSICUM ANDINO S.A.C.|01/03/2014|RS R.S.378-2013|
20536505971|CARAL EDIFICACIONES SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20481989702|CARANTRA SAC|01/07/2015|RS R.S.139-2015|
10463640381|CARBAJAL FLORES JAVIER ENRIQUE|01/09/2016|RS R.S.180-2016|
20555723564|CARBON AMERICAS S.R.L.|01/07/2015|RS R.S.139-2015|
20550488192|CARBONELL FIGUERAS S.A.C.|01/02/2015|RS R.S.395-2014|
20512709088|CARDIOPULMONARY CARE SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20515033841|CARESTREAM  HEALTH  PERU  S.A.C.|01/09/2016|RS R.S.180-2016|
20100127912|CARGILL AMERICAS PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20432552072|CARGO TRANSPORT S.A.C.|01/06/2012|RS R.S.096-2012|
20100083524|CARLOS KOCH PRATTES S A|01/06/2002|RS R.S.037-2002|
20504822274|CARP & ASOCIADOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA|01/11/2012|RS R.S.228-2012|
20337362151|CARPICENTRO S.A.C.|01/11/2012|RS R.S.228-2012|
20402173476|CARRION INVERSIONES S.A.|01/05/2003|RS R.S.080-2003|
20222335052|CARTAVIO RUM COMPANY S.A.C.|01/05/2003|RS R.S.080-2003|
20131867744|CARTAVIO SOCIEDAD ANONIMA ABIERTA|01/02/2003|RS R.S.181-2002|
20100910129|CARTIR PERU S R L|01/06/2002|RS R.S.037-2002|
20518791983|CARTONES DEL PACIFICO SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20424964990|CARTONES VILLA MARINA S.A.|01/02/2003|RS R.S.181-2002|
20387887289|CASA CHICA S.A.C.|01/07/2015|RS R.S.139-2015|
20131823020|CASA GRANDE SOCIEDAD  ANONIMA ABIERTA|01/01/2010|RS R.S.265-2009|
20548545014|CASAHUAMAN - INGENIEROS S.A.C.|01/02/2015|RS R.S.395-2014|
20454377878|CASAS & CERAMICOS S.A.C.|01/11/2012|RS R.S.228-2012|
20305882071|CASIMIRES NABILA S.A.C.|01/06/2002|RS R.S.037-2002|
20509551767|CATALINA HUANCA SOCIEDAD MINERA S.A.C.|01/08/2006|RS R.S.091-2006|
20507907114|CATALOGO S.A.C|01/03/2014|RS R.S.378-2013|
20384594655|CATERPILLAR INTERNATIONAL SERVICES DEL P ERU S.A|01/03/2014|RS R.S.378-2013|
20430157702|CATV SYSTEMS E.I.R.L|01/07/2015|RS R.S.139-2015|
10329726377|CAVENAGO REBAZA JACOBO ESTUARDO|01/11/2012|RS R.S.228-2012|
20600281489|CBC PERUANA S.A.C.|01/09/2016|RS R.S.180-2016|
20514075558|CBI PERUANA S.A.C.|01/03/2009|RS R.S.030-2009|
20525605869|CC TROPICALES SOCIEDAD ANONIMA CERRADA- CC TROPICALES S.A.C.|01/07/2015|RS R.S.139-2015|
20134529203|CCORAL S.A|01/09/2016|RS R.S.180-2016|
20521409194|CECI FARMA GROUP S.A.C.|01/02/2015|RS R.S.395-2014|
20469820531|CECOSAMI S.A.|01/06/2012|RS R.S.096-2012|
20519344743|CELISTICS PERU SAC|01/03/2014|RS R.S.378-2013|
20505598408|CELLMARK PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20419387658|CEMENTOS PACASMAYO S.A.A.|01/06/2002|RS R.S.037-2002|
20516504685|CEMENTOS PORTLAND S.A.|01/09/2016|RS R.S.180-2016|
20489174023|CEMENTOS SELVA S.A.|01/02/2015|RS R.S.395-2014|
20516020301|CEMEX PERU S.A.|01/03/2014|RS R.S.378-2013|
20418664542|CEMPRO TECH S.A.C.|01/06/2012|RS R.S.096-2012|
20517905454|CENCOSUD PERU S.A.|01/09/2010|RS R.S.217-2010|
20109072177|CENCOSUD RETAIL PERU S.A.|01/06/2002|RS R.S.037-2002|
20503423287|CENTELSA PERU S.A.C.|01/02/2003|RS R.S.181-2002|
20505205791|CENTRAL PARKING SYSTEM PERÚ S.A.|01/11/2012|RS R.S.228-2012|
20120545303|CENTRAL PERU S.A|01/03/2014|RS R.S.378-2013|
20525288871|CENTRAL PIURANA DE ASOCIACIONES DE PEQUEñOS PRODUCTORES DE BANANO ORGANICO|01/03/2014|RS R.S.378-2013|
20516927560|CENTRIA SERVICIOS ADMINISTRATIVOS S.A.C. - CENTRIA S.A.C.|01/03/2014|RS R.S.378-2013|
20500964911|CENTRO ACOPIO & ALIMENT EL SALVADOR EIRL|01/09/2016|RS R.S.180-2016|
20184569745|CENTRO CARNES S.R.L.|01/09/2016|RS R.S.180-2016|
20466776336|CENTRO CERAMICO LAS FLORES SAC.|01/11/2012|RS R.S.228-2012|
20209527929|CENTRO COMERCIAL CORDOVA E I R LTDA|01/11/2012|RS R.S.228-2012|
20514020907|CENTRO COMERCIAL PLAZA NORTE S.A.C.|01/01/2010|RS R.S.265-2009|
20143436447|CENTRO DE ENGORDE VILLA SRLTDA|01/02/2015|RS R.S.395-2014|
20172980466|CENTRO DIESEL DEL PERU SOCIEDAD ANONIMA|01/06/2002|RS R.S.037-2002|
20516549786|CENTRO EMPRESARIAL LA MOLINA S.A.C.|01/02/2015|RS R.S.395-2014|
20175508610|CENTRO MEDICO CLINICA SAN JUDAS TADEO SA|01/06/2002|RS R.S.037-2002|
20112280201|CENTRO MÉDICO ODONTOLÓGICO AMERICANO SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20502707770|CENTRO NAVAL DEL PERU|01/07/2015|RS R.S.139-2015|
20155140942|CENTRO VACACIONAL DE HUAMPANI|01/09/2010|RS R.S.217-2010|
20512164073|CENTROS MEDICOS DEL PERU S.A.|01/02/2015|RS R.S.395-2014|
20502073401|CENTURY ECOLOGICAL CORPORATION S.A.C. - ECOCENTURY S.A.C.|01/07/2015|RS R.S.139-2015|
20510636946|CENTURY MINING PERU S.A.C.|01/05/2011|RS R.S.082-2011|
20516908930|CEPSA PERUANA S.A.C.|01/02/2015|RS R.S.395-2014|
20101026001|CERAMICA LIMA S A|01/06/2002|RS R.S.037-2002|
20307146798|CERAMICA SAN LORENZO SAC|01/06/2002|RS R.S.037-2002|
20100132916|CERAMICOS PERUANOS S A|01/06/2002|RS R.S.037-2002|
20100725658|CERRADURAS NACIONALES S.A.C.|01/02/2015|RS R.S.395-2014|
20538810682|CERRO DEL AGUILA SOCIEDAD ANONIMA|01/11/2012|RS R.S.228-2012|
20100011884|CERTIFICACIONES DEL PERU S A CERPER|01/02/2015|RS R.S.395-2014|
20269085666|CERTIMIN S.A.|01/02/2015|RS R.S.395-2014|
20128915711|CERVECERIA SAN JUAN S.A.|01/02/2015|RS R.S.395-2014|
20101064191|CESEL S A|01/06/2002|RS R.S.037-2002|
20100123763|CETCO S.A.|01/06/2002|RS R.S.037-2002|
20432939074|CEVA LOGISTICS PERU S.R.L.|01/03/2014|RS R.S.378-2013|
20311227913|CEYCA SERVICIOS GENERALES Y CONSTRUCCION SAC|01/03/2014|RS R.S.378-2013|
20512868046|CFG INVESTMENT SAC|01/09/2007|RS R.S.156-2007|
20537284723|CGM RENTAL SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20266661399|CH Y C INVERSIONES AMERICANAS E.I.R.L.|01/11/2012|RS R.S.228-2012|
20407509758|CHACON CONTRATISTAS GENERALES S.A|01/11/2012|RS R.S.228-2012|
20553178445|CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A.C.|01/07/2015|RS R.S.139-2015|
10404000409|CHAMBILLA BONIFACIO WILSON|01/09/2016|RS R.S.180-2016|
20101152724|CHARLOTTE S.A.|01/02/2015|RS R.S.395-2014|
20254813720|CHAVIN DE HUANTAR E.I.R.L|01/09/2010|RS R.S.217-2010|
20100265550|CHEM MASTERS DEL PERU SA.|01/06/2002|RS R.S.037-2002|
20100377358|CHEMICAL MINING S A|01/11/2012|RS R.S.228-2012|
20252814036|CHEMIFABRIK PERU SOCIEDAD ANONIMA CERRADA - CHEMIFABRIK|01/09/2016|RS R.S.180-2016|
20503076382|CHEMSUPPLY S.A.C|01/03/2014|RS R.S.378-2013|
20506453047|CHEMTRADE S.A.C.|01/09/2016|RS R.S.180-2016|
20541662490|CHILE AND SPICE OF PERU E.I.R.L.|01/09/2016|RS R.S.180-2016|
20536798545|CHILES ANDINOS S.A.C|01/09/2016|RS R.S.180-2016|
20132373958|CHIMU AGROPECUARIA S.A.|01/02/2003|RS R.S.181-2002|
20347029697|CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU)|01/05/2011|RS R.S.082-2011|
20550511941|CHINA PETROLEUM TECHNOLOGY & DEVELOPMENT CORPORATION SUCURSAL PERU|01/09/2016|RS R.S.180-2016|
20518723040|CHINANGO S.A.C.|01/12/2010|RS R.S.295-2010|
20505960361|CHR HANSEN S.A.|01/02/2006|RS R.S.254-2005|
20523690702|CHT PERUANA S.A.|01/09/2016|RS R.S.180-2016|
20390625007|CHUBB PERU S.A. COMPAÑIA DE SEGUROS Y REASEGUROS|01/06/2012|RS R.S.096-2012|
20503563704|CHUNG & TONG INGENIEROS S.A.C.|01/06/2012|RS R.S.096-2012|
20452840775|CHV INGENIEROS CONTRATISTAS GENERALES S.A.C.|01/02/2015|RS R.S.395-2014|
20100148162|CIA DE SEGURIDAD PROSEGUR S A|01/06/2002|RS R.S.037-2002|
20114689425|CIA ELECTRICA INGENIEROS S.R.L.|01/06/2012|RS R.S.096-2012|
20100963834|CIA ERICSSON S.A.|01/06/2002|RS R.S.037-2002|
20101308678|CIA INDUSTRIAL CONTINENTAL SRL|01/10/2005|RS R.S.174-2005|
20100163986|CIA LATINOAMERICANA DE RADIODIFUSION S A|01/08/2006|RS R.S.091-2006|
20100037689|CIA MINERA AGREGADOS CALCAREOS S A|01/06/2002|RS R.S.037-2002|
20109989992|CIA MINERA AURIFERA SANTA ROSA S.A.|01/02/2003|RS R.S.181-2002|
20100108292|CIA MINERA CASAPALCA SA|01/09/2004|RS R.S.184-2004|
20140688640|CIA MINERA COIMOLACHE SA|01/05/2011|RS R.S.082-2011|
20494800838|CIA MINERA JERUSALEN S. A. C.|01/03/2014|RS R.S.378-2013|
20100171652|CIA MINERA LAS CAMELIAS S A|01/06/2012|RS R.S.096-2012|
20137025354|CIA MINERA PODEROSA S A|01/03/2014|RS R.S.378-2013|
20100163552|CIA MINERA RAURA S A|01/06/2002|RS R.S.037-2002|
20100120314|CIA MINERA SANTA LUISA S A|01/06/2002|RS R.S.037-2002|
20128255282|CIA. MINERA E INDUSTRIAL SAGITARIO S.A.|01/02/2015|RS R.S.395-2014|
20106651087|CIA.DE EXP.Y NEGOCIOS GNRLES.S.A.(COEXA)|01/02/2015|RS R.S.395-2014|
20385353406|CIA.INDUSTRIAL NUEVO MUNDO S.A.|01/06/2002|RS R.S.037-2002|
20500854651|CIA.OPERADORA DE GAS DEL AMAZONAS S.A.C.|01/02/2006|RS R.S.254-2005|
20545739284|CIBERTEC PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20512780114|CICSA PERU S.A.C.|01/03/2009|RS R.S.030-2009|
20551693229|CIENA COMMUNICATIONS DEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20109346722|CIFARMA S.A.|01/06/2002|RS R.S.037-2002|
20546112773|CIMACOM DATA S.A.C.|01/07/2015|RS R.S.139-2015|
